Date 		Day	Time	Pred	High/Low
2021/09/01	Wed	05:55	0.19	L
2021/09/01	Wed	12:35	0.87	H
2021/09/01	Wed	18:03	0.26	L
2021/09/02	Thu	00:47	0.99	H
2021/09/02	Thu	06:51	0.18	L
2021/09/02	Thu	13:32	0.88	H
2021/09/02	Thu	18:58	0.25	L
2021/09/03	Fri	01:42	1.02	H
2021/09/03	Fri	07:45	0.15	L
2021/09/03	Fri	14:26	0.91	H
2021/09/03	Fri	19:51	0.21	L
2021/09/04	Sat	02:34	1.05	H
2021/09/04	Sat	08:34	0.10	L
2021/09/04	Sat	15:13	0.95	H
2021/09/04	Sat	20:41	0.17	L
2021/09/05	Sun	03:20	1.10	H
2021/09/05	Sun	09:18	0.06	L
2021/09/05	Sun	15:56	1.00	H
2021/09/05	Sun	21:27	0.11	L
2021/09/06	Mon	04:04	1.14	H
2021/09/06	Mon	10:00	0.01	L
2021/09/06	Mon	16:36	1.05	H
2021/09/06	Mon	22:11	0.06	L
2021/09/07	Tue	04:47	1.17	H
2021/09/07	Tue	10:41	-0.03	L
2021/09/07	Tue	17:16	1.10	H
2021/09/07	Tue	22:56	0.01	L
2021/09/08	Wed	05:31	1.19	H
2021/09/08	Wed	11:23	-0.05	L
2021/09/08	Wed	17:58	1.15	H
2021/09/08	Wed	23:41	-0.04	L
2021/09/09	Thu	06:16	1.20	H
2021/09/09	Thu	12:05	-0.06	L
2021/09/09	Thu	18:40	1.19	H
2021/09/10	Fri	00:28	-0.06	L
2021/09/10	Fri	07:03	1.18	H
2021/09/10	Fri	12:49	-0.05	L
2021/09/10	Fri	19:24	1.21	H
2021/09/11	Sat	01:16	-0.07	L
2021/09/11	Sat	07:51	1.15	H
2021/09/11	Sat	13:36	-0.02	L
2021/09/11	Sat	20:11	1.21	H
2021/09/12	Sun	02:08	-0.05	L
2021/09/12	Sun	08:43	1.11	H
2021/09/12	Sun	14:26	0.02	L
2021/09/12	Sun	21:03	1.20	H
2021/09/13	Mon	03:04	-0.03	L
2021/09/13	Mon	09:40	1.06	H
2021/09/13	Mon	15:21	0.06	L
2021/09/13	Mon	21:59	1.18	H
2021/09/14	Tue	04:04	0.00	L
2021/09/14	Tue	10:43	1.01	H
2021/09/14	Tue	16:21	0.10	L
2021/09/14	Tue	23:01	1.15	H
2021/09/15	Wed	05:08	0.03	L
2021/09/15	Wed	11:49	0.99	H
2021/09/15	Wed	17:24	0.13	L
2021/09/16	Thu	00:06	1.13	H
2021/09/16	Thu	06:13	0.04	L
2021/09/16	Thu	12:57	0.98	H
2021/09/16	Thu	18:28	0.14	L
2021/09/17	Fri	01:13	1.13	H
2021/09/17	Fri	07:18	0.04	L
2021/09/17	Fri	14:03	1.00	H
2021/09/17	Fri	19:33	0.12	L
2021/09/18	Sat	02:18	1.14	H
2021/09/18	Sat	08:18	0.02	L
2021/09/18	Sat	15:02	1.04	H
2021/09/18	Sat	20:33	0.09	L
2021/09/19	Sun	03:16	1.15	H
2021/09/19	Sun	09:11	-0.00	L
2021/09/19	Sun	15:53	1.07	H
2021/09/19	Sun	21:26	0.05	L
2021/09/20	Mon	04:08	1.16	H
2021/09/20	Mon	09:58	-0.01	L
2021/09/20	Mon	16:39	1.10	H
2021/09/20	Mon	22:14	0.03	L
2021/09/21	Tue	04:55	1.16	H
2021/09/21	Tue	10:41	-0.00	L
2021/09/21	Tue	17:20	1.11	H
2021/09/21	Tue	23:00	0.01	L
2021/09/22	Wed	05:39	1.14	H
2021/09/22	Wed	11:22	0.02	L
2021/09/22	Wed	18:00	1.12	H
2021/09/22	Wed	23:43	0.02	L
2021/09/23	Thu	06:21	1.11	H
2021/09/23	Thu	12:01	0.05	L
2021/09/23	Thu	18:38	1.11	H
2021/09/24	Fri	00:25	0.03	L
2021/09/24	Fri	07:02	1.07	H
2021/09/24	Fri	12:40	0.09	L
2021/09/24	Fri	19:16	1.09	H
2021/09/25	Sat	01:07	0.06	L
2021/09/25	Sat	07:44	1.03	H
2021/09/25	Sat	13:20	0.13	L
2021/09/25	Sat	19:55	1.07	H
2021/09/26	Sun	01:50	0.09	L
2021/09/26	Sun	08:27	0.98	H
2021/09/26	Sun	14:02	0.18	L
2021/09/26	Sun	20:37	1.04	H
2021/09/27	Mon	02:35	0.13	L
2021/09/27	Mon	09:14	0.94	H
2021/09/27	Mon	14:47	0.22	L
2021/09/27	Mon	21:23	1.01	H
2021/09/28	Tue	03:25	0.16	L
2021/09/28	Tue	10:05	0.90	H
2021/09/28	Tue	15:37	0.26	L
2021/09/28	Tue	22:14	0.99	H
2021/09/29	Wed	04:19	0.18	L
2021/09/29	Wed	11:00	0.88	H
2021/09/29	Wed	16:30	0.27	L
2021/09/29	Wed	23:09	0.98	H
2021/09/30	Thu	05:15	0.19	L
2021/09/30	Thu	11:57	0.87	H
2021/09/30	Thu	17:26	0.27	L
