Date 		Day	Time	Pred	High/Low
2021/06/01	Tue	05:36	1.33	H
2021/06/01	Tue	12:18	0.18	L
2021/06/01	Tue	18:07	1.25	H
2021/06/02	Wed	00:18	0.27	L
2021/06/02	Wed	06:32	1.23	H
2021/06/02	Wed	13:24	0.21	L
2021/06/02	Wed	19:04	1.23	H
2021/06/03	Thu	02:02	0.28	L
2021/06/03	Thu	07:27	1.15	H
2021/06/03	Thu	14:09	0.22	L
2021/06/03	Thu	20:01	1.23	H
2021/06/04	Fri	03:00	0.27	L
2021/06/04	Fri	08:23	1.09	H
2021/06/04	Fri	14:40	0.21	L
2021/06/04	Fri	20:58	1.24	H
2021/06/05	Sat	03:42	0.25	L
2021/06/05	Sat	09:20	1.06	H
2021/06/05	Sat	15:08	0.19	L
2021/06/05	Sat	21:52	1.26	H
2021/06/06	Sun	04:17	0.21	L
2021/06/06	Sun	10:11	1.06	H
2021/06/06	Sun	15:40	0.16	L
2021/06/06	Sun	22:38	1.29	H
2021/06/07	Mon	04:50	0.17	L
2021/06/07	Mon	10:57	1.07	H
2021/06/07	Mon	16:16	0.12	L
2021/06/07	Mon	23:19	1.32	H
2021/06/08	Tue	05:26	0.13	L
2021/06/08	Tue	11:37	1.09	H
2021/06/08	Tue	16:54	0.10	L
2021/06/08	Tue	23:55	1.33	H
2021/06/09	Wed	06:05	0.10	L
2021/06/09	Wed	12:16	1.11	H
2021/06/09	Wed	17:34	0.08	L
2021/06/10	Thu	00:30	1.33	H
2021/06/10	Thu	06:46	0.08	L
2021/06/10	Thu	12:54	1.12	H
2021/06/10	Thu	18:15	0.08	L
2021/06/11	Fri	01:05	1.32	H
2021/06/11	Fri	07:27	0.07	L
2021/06/11	Fri	13:32	1.12	H
2021/06/11	Fri	18:57	0.09	L
2021/06/12	Sat	01:40	1.30	H
2021/06/12	Sat	08:05	0.08	L
2021/06/12	Sat	14:11	1.11	H
2021/06/12	Sat	19:39	0.10	L
2021/06/13	Sun	02:18	1.28	H
2021/06/13	Sun	08:40	0.10	L
2021/06/13	Sun	14:53	1.09	H
2021/06/13	Sun	20:19	0.12	L
2021/06/14	Mon	02:59	1.25	H
2021/06/14	Mon	09:13	0.12	L
2021/06/14	Mon	15:38	1.09	H
2021/06/14	Mon	21:00	0.14	L
2021/06/15	Tue	03:45	1.23	H
2021/06/15	Tue	09:48	0.14	L
2021/06/15	Tue	16:25	1.10	H
2021/06/15	Tue	21:45	0.17	L
2021/06/16	Wed	04:34	1.21	H
2021/06/16	Wed	10:29	0.15	L
2021/06/16	Wed	17:15	1.14	H
2021/06/16	Wed	22:37	0.20	L
2021/06/17	Thu	05:26	1.20	H
2021/06/17	Thu	11:18	0.14	L
2021/06/17	Thu	18:06	1.20	H
2021/06/17	Thu	23:42	0.21	L
2021/06/18	Fri	06:19	1.19	H
2021/06/18	Fri	12:15	0.12	L
2021/06/18	Fri	18:59	1.28	H
2021/06/19	Sat	00:59	0.20	L
2021/06/19	Sat	07:16	1.18	H
2021/06/19	Sat	13:15	0.08	L
2021/06/19	Sat	19:56	1.36	H
2021/06/20	Sun	02:17	0.14	L
2021/06/20	Sun	08:18	1.18	H
2021/06/20	Sun	14:13	0.03	L
2021/06/20	Sun	20:57	1.46	H
2021/06/21	Mon	03:24	0.07	L
2021/06/21	Mon	09:23	1.21	H
2021/06/21	Mon	15:08	-0.02	L
2021/06/21	Mon	21:59	1.57	H
2021/06/22	Tue	04:23	0.01	L
2021/06/22	Tue	10:26	1.27	H
2021/06/22	Tue	16:01	-0.07	L
2021/06/22	Tue	22:56	1.66	H
2021/06/23	Wed	05:18	-0.04	L
2021/06/23	Wed	11:23	1.33	H
2021/06/23	Wed	16:53	-0.10	L
2021/06/23	Wed	23:51	1.73	H
2021/06/24	Thu	06:15	-0.07	L
2021/06/24	Thu	12:17	1.39	H
2021/06/24	Thu	17:47	-0.10	L
2021/06/25	Fri	00:44	1.74	H
2021/06/25	Fri	07:12	-0.07	L
2021/06/25	Fri	13:10	1.42	H
2021/06/25	Fri	18:42	-0.08	L
2021/06/26	Sat	01:37	1.71	H
2021/06/26	Sat	08:05	-0.05	L
2021/06/26	Sat	14:03	1.43	H
2021/06/26	Sat	19:38	-0.04	L
2021/06/27	Sun	02:29	1.64	H
2021/06/27	Sun	08:52	-0.01	L
2021/06/27	Sun	14:56	1.41	H
2021/06/27	Sun	20:32	0.02	L
2021/06/28	Mon	03:22	1.54	H
2021/06/28	Mon	09:34	0.04	L
2021/06/28	Mon	15:50	1.37	H
2021/06/28	Mon	21:23	0.10	L
2021/06/29	Tue	04:15	1.43	H
2021/06/29	Tue	10:16	0.10	L
2021/06/29	Tue	16:45	1.33	H
2021/06/29	Tue	22:17	0.19	L
2021/06/30	Wed	05:07	1.31	H
2021/06/30	Wed	10:59	0.16	L
2021/06/30	Wed	17:39	1.29	H
2021/06/30	Wed	23:23	0.27	L
