Date 		Day	Time	Pred	High/Low
2021/03/01	Mon	02:00	1.44	H
2021/03/01	Mon	07:55	-0.26	L
2021/03/01	Mon	14:21	1.41	H
2021/03/01	Mon	20:15	-0.24	L
2021/03/02	Tue	02:48	1.47	H
2021/03/02	Tue	08:41	-0.22	L
2021/03/02	Tue	15:10	1.35	H
2021/03/02	Tue	20:52	-0.22	L
2021/03/03	Wed	03:39	1.45	H
2021/03/03	Wed	09:28	-0.15	L
2021/03/03	Wed	16:02	1.26	H
2021/03/03	Wed	21:33	-0.16	L
2021/03/04	Thu	04:33	1.41	H
2021/03/04	Thu	10:20	-0.05	L
2021/03/04	Thu	16:58	1.18	H
2021/03/04	Thu	22:19	-0.07	L
2021/03/05	Fri	05:30	1.36	H
2021/03/05	Fri	11:27	0.06	L
2021/03/05	Fri	17:57	1.10	H
2021/03/05	Fri	23:15	0.02	L
2021/03/06	Sat	06:30	1.29	H
2021/03/06	Sat	13:33	0.13	L
2021/03/06	Sat	18:58	1.04	H
2021/03/07	Sun	00:28	0.10	L
2021/03/07	Sun	07:35	1.24	H
2021/03/07	Sun	15:04	0.12	L
2021/03/07	Sun	20:05	1.02	H
2021/03/08	Mon	02:12	0.13	L
2021/03/08	Mon	08:46	1.22	H
2021/03/08	Mon	16:05	0.09	L
2021/03/08	Mon	21:15	1.06	H
2021/03/09	Tue	03:42	0.09	L
2021/03/09	Tue	09:55	1.25	H
2021/03/09	Tue	16:53	0.06	L
2021/03/09	Tue	22:18	1.14	H
2021/03/10	Wed	04:36	0.04	L
2021/03/10	Wed	10:52	1.29	H
2021/03/10	Wed	17:33	0.03	L
2021/03/10	Wed	23:11	1.22	H
2021/03/11	Thu	05:20	-0.01	L
2021/03/11	Thu	11:40	1.33	H
2021/03/11	Thu	18:04	0.00	L
2021/03/11	Thu	23:58	1.29	H
2021/03/12	Fri	05:58	-0.04	L
2021/03/12	Fri	12:23	1.34	H
2021/03/12	Fri	18:29	-0.03	L
2021/03/13	Sat	00:41	1.33	H
2021/03/13	Sat	06:35	-0.07	L
2021/03/13	Sat	13:03	1.33	H
2021/03/13	Sat	18:53	-0.05	L
2021/03/14	Sun	01:21	1.34	H
2021/03/14	Sun	07:12	-0.08	L
2021/03/14	Sun	13:42	1.29	H
2021/03/14	Sun	19:21	-0.07	L
2021/03/15	Mon	01:59	1.32	H
2021/03/15	Mon	07:49	-0.07	L
2021/03/15	Mon	14:19	1.22	H
2021/03/15	Mon	19:52	-0.07	L
2021/03/16	Tue	02:36	1.27	H
2021/03/16	Tue	08:25	-0.05	L
2021/03/16	Tue	14:56	1.13	H
2021/03/16	Tue	20:25	-0.05	L
2021/03/17	Wed	03:11	1.20	H
2021/03/17	Wed	09:01	-0.00	L
2021/03/17	Wed	15:33	1.04	H
2021/03/17	Wed	20:58	-0.01	L
2021/03/18	Thu	03:47	1.13	H
2021/03/18	Thu	09:38	0.07	L
2021/03/18	Thu	16:13	0.96	H
2021/03/18	Thu	21:34	0.05	L
2021/03/19	Fri	04:25	1.05	H
2021/03/19	Fri	10:18	0.14	L
2021/03/19	Fri	16:56	0.89	H
2021/03/19	Fri	22:13	0.11	L
2021/03/20	Sat	05:06	0.99	H
2021/03/20	Sat	11:06	0.21	L
2021/03/20	Sat	17:42	0.84	H
2021/03/20	Sat	23:00	0.17	L
2021/03/21	Sun	05:53	0.95	H
2021/03/21	Sun	12:16	0.27	L
2021/03/21	Sun	18:32	0.83	H
2021/03/22	Mon	00:01	0.21	L
2021/03/22	Mon	06:46	0.94	H
2021/03/22	Mon	13:58	0.26	L
2021/03/22	Mon	19:28	0.84	H
2021/03/23	Tue	01:16	0.20	L
2021/03/23	Tue	07:49	0.95	H
2021/03/23	Tue	15:07	0.21	L
2021/03/23	Tue	20:31	0.90	H
2021/03/24	Wed	02:31	0.14	L
2021/03/24	Wed	08:58	1.02	H
2021/03/24	Wed	15:53	0.13	L
2021/03/24	Wed	21:34	1.00	H
2021/03/25	Thu	03:33	0.05	L
2021/03/25	Thu	10:00	1.13	H
2021/03/25	Thu	16:31	0.03	L
2021/03/25	Thu	22:29	1.15	H
2021/03/26	Fri	04:25	-0.06	L
2021/03/26	Fri	10:52	1.25	H
2021/03/26	Fri	17:08	-0.07	L
2021/03/26	Fri	23:18	1.30	H
2021/03/27	Sat	05:15	-0.15	L
2021/03/27	Sat	11:39	1.36	H
2021/03/27	Sat	17:45	-0.15	L
2021/03/28	Sun	00:04	1.45	H
2021/03/28	Sun	06:04	-0.22	L
2021/03/28	Sun	12:26	1.43	H
2021/03/28	Sun	18:24	-0.22	L
2021/03/29	Mon	00:51	1.56	H
2021/03/29	Mon	06:54	-0.26	L
2021/03/29	Mon	13:13	1.46	H
2021/03/29	Mon	19:05	-0.25	L
2021/03/30	Tue	01:38	1.62	H
2021/03/30	Tue	07:43	-0.27	L
2021/03/30	Tue	14:01	1.44	H
2021/03/30	Tue	19:46	-0.25	L
2021/03/31	Wed	02:27	1.63	H
2021/03/31	Wed	08:31	-0.22	L
2021/03/31	Wed	14:52	1.38	H
2021/03/31	Wed	20:28	-0.20	L
