Date 		Day	Time	Pred	High/Low
2021/11/01	Mon	03:27	0.11	L
2021/11/01	Mon	09:32	1.25	H
2021/11/01	Mon	15:43	0.08	L
2021/11/01	Mon	21:52	1.24	H
2021/11/02	Tue	04:03	0.00	L
2021/11/02	Tue	10:24	1.41	H
2021/11/02	Tue	16:32	-0.02	L
2021/11/02	Tue	22:44	1.33	H
2021/11/03	Wed	04:41	-0.09	L
2021/11/03	Wed	11:13	1.56	H
2021/11/03	Wed	17:19	-0.10	L
2021/11/03	Wed	23:34	1.40	H
2021/11/04	Thu	05:21	-0.16	L
2021/11/04	Thu	12:01	1.68	H
2021/11/04	Thu	18:09	-0.15	L
2021/11/05	Fri	00:23	1.45	H
2021/11/05	Fri	06:04	-0.20	L
2021/11/05	Fri	12:49	1.74	H
2021/11/05	Fri	18:59	-0.17	L
2021/11/06	Sat	01:13	1.45	H
2021/11/06	Sat	06:50	-0.20	L
2021/11/06	Sat	13:39	1.75	H
2021/11/06	Sat	19:51	-0.14	L
2021/11/07	Sun	02:05	1.42	H
2021/11/07	Sun	07:38	-0.16	L
2021/11/07	Sun	14:31	1.70	H
2021/11/07	Sun	20:42	-0.08	L
2021/11/08	Mon	02:59	1.37	H
2021/11/08	Mon	08:27	-0.09	L
2021/11/08	Mon	15:27	1.61	H
2021/11/08	Mon	21:34	0.01	L
2021/11/09	Tue	03:56	1.31	H
2021/11/09	Tue	09:18	0.01	L
2021/11/09	Tue	16:26	1.50	H
2021/11/09	Tue	22:40	0.11	L
2021/11/10	Wed	04:57	1.25	H
2021/11/10	Wed	10:16	0.12	L
2021/11/10	Wed	17:28	1.41	H
2021/11/11	Thu	00:33	0.17	L
2021/11/11	Thu	05:59	1.23	H
2021/11/11	Thu	11:38	0.22	L
2021/11/11	Thu	18:30	1.32	H
2021/11/12	Fri	01:52	0.18	L
2021/11/12	Fri	07:01	1.22	H
2021/11/12	Fri	14:04	0.24	L
2021/11/12	Fri	19:31	1.25	H
2021/11/13	Sat	02:49	0.17	L
2021/11/13	Sat	08:04	1.23	H
2021/11/13	Sat	15:12	0.21	L
2021/11/13	Sat	20:33	1.21	H
2021/11/14	Sun	03:31	0.15	L
2021/11/14	Sun	09:06	1.27	H
2021/11/14	Sun	16:00	0.17	L
2021/11/14	Sun	21:32	1.20	H
2021/11/15	Mon	03:59	0.13	L
2021/11/15	Mon	10:01	1.32	H
2021/11/15	Mon	16:38	0.15	L
2021/11/15	Mon	22:23	1.20	H
2021/11/16	Tue	04:19	0.10	L
2021/11/16	Tue	10:49	1.37	H
2021/11/16	Tue	17:09	0.12	L
2021/11/16	Tue	23:08	1.20	H
2021/11/17	Wed	04:42	0.07	L
2021/11/17	Wed	11:31	1.40	H
2021/11/17	Wed	17:39	0.09	L
2021/11/17	Wed	23:49	1.20	H
2021/11/18	Thu	05:11	0.04	L
2021/11/18	Thu	12:10	1.40	H
2021/11/18	Thu	18:11	0.06	L
2021/11/19	Fri	00:28	1.19	H
2021/11/19	Fri	05:46	0.02	L
2021/11/19	Fri	12:46	1.38	H
2021/11/19	Fri	18:47	0.04	L
2021/11/20	Sat	01:05	1.16	H
2021/11/20	Sat	06:24	0.02	L
2021/11/20	Sat	13:20	1.34	H
2021/11/20	Sat	19:25	0.05	L
2021/11/21	Sun	01:43	1.12	H
2021/11/21	Sun	07:04	0.03	L
2021/11/21	Sun	13:54	1.28	H
2021/11/21	Sun	20:03	0.07	L
2021/11/22	Mon	02:21	1.08	H
2021/11/22	Mon	07:44	0.06	L
2021/11/22	Mon	14:29	1.22	H
2021/11/22	Mon	20:39	0.11	L
2021/11/23	Tue	03:00	1.02	H
2021/11/23	Tue	08:23	0.10	L
2021/11/23	Tue	15:07	1.16	H
2021/11/23	Tue	21:16	0.15	L
2021/11/24	Wed	03:43	0.98	H
2021/11/24	Wed	09:03	0.14	L
2021/11/24	Wed	15:50	1.10	H
2021/11/24	Wed	21:54	0.20	L
2021/11/25	Thu	04:30	0.95	H
2021/11/25	Thu	09:45	0.19	L
2021/11/25	Thu	16:37	1.07	H
2021/11/25	Thu	22:38	0.23	L
2021/11/26	Fri	05:20	0.95	H
2021/11/26	Fri	10:35	0.23	L
2021/11/26	Fri	17:28	1.05	H
2021/11/26	Fri	23:35	0.23	L
2021/11/27	Sat	06:10	0.99	H
2021/11/27	Sat	11:40	0.24	L
2021/11/27	Sat	18:21	1.06	H
2021/11/28	Sun	00:43	0.20	L
2021/11/28	Sun	07:02	1.06	H
2021/11/28	Sun	12:59	0.22	L
2021/11/28	Sun	19:16	1.07	H
2021/11/29	Mon	01:42	0.13	L
2021/11/29	Mon	07:58	1.15	H
2021/11/29	Mon	14:15	0.15	L
2021/11/29	Mon	20:16	1.11	H
2021/11/30	Tue	02:33	0.04	L
2021/11/30	Tue	08:57	1.28	H
2021/11/30	Tue	15:18	0.05	L
2021/11/30	Tue	21:18	1.16	H
