Year Day,Temperature C,CO2,Battery,Date (UTC),Depth (dbar),Sal/TA Date (UTC),Salinity,TA (Approximated),Saturation Aragonite Out
145.1182,16.93,531.6,11.59,2023-05-25 02:50:12,11.65237,2023-05-25 02:36:18,32.004000000000005,2156.4184000000005,2.3067797521996445
145.1598,16.72,527.7,11.59,2023-05-25 03:50:06,11.65237,2023-05-25 03:36:18,32.126000000000005,2163.0796,2.331287368406792
145.2015,16.74,531.4,11.59,2023-05-25 04:50:09,11.65237,2023-05-25 04:36:18,32.205,2167.393,2.3297768313600895
145.2432,16.81,572.2,11.59,2023-05-25 05:50:12,11.65237,2023-05-25 05:36:18,32.29,2172.034,2.2193985915588845
145.2848,16.96,621.8,11.59,2023-05-25 06:50:06,11.65237,2023-05-25 06:36:18,32.324,2173.8904,2.09312546507147
145.3265,17.0,678.5,11.59,2023-05-25 07:50:09,11.65237,2023-05-25 07:36:18,31.972,2154.6712,1.9222364857675764
145.3682,16.79,915.4,11.59,2023-05-25 08:50:12,11.65237,2023-05-25 08:36:18,31.704,2140.0384000000004,1.4898648778000636
145.4098,16.81,1008.7,11.59,2023-05-25 09:50:06,11.65237,2023-05-25 09:36:18,31.364,2121.4744,1.3467295581572474
145.4515,16.77,986.8,11.59,2023-05-25 10:50:09,11.65237,2023-05-25 10:36:18,31.19,2111.974,1.357034005713835
145.4932,16.77,1063.7,11.59,2023-05-25 11:50:12,11.65237,2023-05-25 11:36:18,31.373,2121.9658,1.2877782500820052
145.5348,16.81,1051.6,11.59,2023-05-25 12:50:06,11.65237,2023-05-25 12:36:18,31.738,2141.8948,1.329789890142789
145.5765,16.58,796.4,11.59,2023-05-25 13:50:09,11.65237,2023-05-25 13:36:18,31.994,2155.8724,1.693527068386066
145.6182,16.11,688.6,11.58,2023-05-25 14:50:12,11.65237,2023-05-25 14:36:18,31.978,2154.9988000000003,1.8901230065895012
145.6598,16.14,633.0,11.58,2023-05-25 15:50:06,11.65237,2023-05-25 15:36:18,31.647,2136.9262,1.9787286273171638
145.7015,16.21,584.8,11.58,2023-05-25 16:50:09,11.65237,2023-05-25 16:36:18,31.791,2144.7886,2.117436218549066
145.7432,16.25,581.0,11.58,2023-05-25 17:50:12,11.65237,2023-05-25 17:36:18,31.837,2147.3002,2.1336095289647963
145.7848,16.91,572.8,11.58,2023-05-25 18:50:06,11.65237,2023-05-25 18:36:18,31.89,2150.1940000000004,2.1712820789672795
145.8265,17.24,561.5,11.59,2023-05-25 19:50:09,11.65237,2023-05-25 19:36:18,31.736,2141.7856,2.189230984556221
145.8682,17.83,531.0,11.59,2023-05-25 20:50:12,11.65237,2023-05-25 20:36:18,31.213,2113.2298,2.223625297525161
145.9098,17.59,496.4,11.59,2023-05-25 21:50:06,11.65237,2023-05-25 21:36:18,30.948,2098.7608,2.2964489116548106
145.9515,16.98,535.7,11.59,2023-05-25 22:50:09,11.65237,2023-05-25 22:36:18,30.601,2079.8146,2.1232889421876564
145.9932,16.84,568.1,11.59,2023-05-25 23:50:12,11.65237,2023-05-25 23:36:18,30.491,2073.8086000000003,2.0186279974873895
146.0348,16.67,554.8,11.59,2023-05-26 00:50:06,11.65237,2023-05-26 00:36:18,30.584,2078.8864000000003,2.0631211954011577
146.0765,16.77,578.8,11.58,2023-05-26 01:50:09,11.65237,2023-05-26 01:36:18,31.253,2115.4138000000003,2.077978262507347
146.1182,16.6,564.5,11.58,2023-05-26 02:50:12,11.65237,2023-05-26 02:36:18,31.615,2135.179,2.157494470435448
146.1598,16.46,584.5,11.58,2023-05-26 03:50:06,11.65237,2023-05-26 03:36:18,31.643,2136.7078,2.1042210950466527
146.2015,16.39,588.8,11.58,2023-05-26 04:50:09,11.65237,2023-05-26 04:36:18,31.934,2152.5964000000004,2.125860169408047
146.2432,16.25,556.2,11.57,2023-05-26 05:50:12,11.65237,2023-05-26 05:36:18,32.238,2169.1948,2.2516441871833623
146.2848,16.42,629.9,11.57,2023-05-26 06:50:06,11.65237,2023-05-26 06:36:18,32.232,2168.8672,2.055471424648435
146.3265,16.67,727.3,11.57,2023-05-26 07:50:09,11.65237,2023-05-26 07:36:18,32.22,2168.212,1.843486418531673
146.3682,16.67,802.1,11.57,2023-05-26 08:50:12,11.65237,2023-05-26 08:36:18,31.858,2148.4468,1.6718400531810977
146.4098,16.63,836.7,11.58,2023-05-26 09:50:06,11.65237,2023-05-26 09:36:18,31.63,2135.998,1.5943636978011781
146.4515,16.63,866.6,11.58,2023-05-26 10:50:09,11.65237,2023-05-26 10:36:18,31.136,2109.0256,1.5048737071676561
146.4932,16.56,827.6,11.57,2023-05-26 11:50:12,11.65237,2023-05-26 11:36:18,31.066,2105.2036,1.5550702709543893
146.5348,16.53,766.7,11.57,2023-05-26 12:50:06,11.65237,2023-05-26 12:36:18,31.147,2109.6262,1.6611353518205405
146.5765,16.42,772.0,11.57,2023-05-26 13:50:09,11.65237,2023-05-26 13:36:18,31.518,2129.8828000000003,1.6869875776341265
146.6182,16.49,703.0,11.57,2023-05-26 14:50:12,11.65237,2023-05-26 14:36:18,31.854,2148.2284,1.8517817490524928
146.6598,16.53,649.6,11.57,2023-05-26 15:50:06,11.65237,2023-05-26 15:36:18,31.818,2146.2628000000004,1.963939889121087
146.7015,16.74,596.6,11.57,2023-05-26 16:50:09,11.65237,2023-05-26 16:36:18,31.693,2139.4378,2.081916213401981
146.7432,16.79,568.5,11.57,2023-05-26 17:50:12,11.65237,2023-05-26 17:36:18,31.563,2132.3398,2.1427224594014356
146.7848,17.1,582.8,11.58,2023-05-26 18:50:06,11.65237,2023-05-26 18:36:18,31.734,2141.6764000000003,2.128037241625418
146.8265,17.5,565.5,11.58,2023-05-26 19:50:09,11.65237,2023-05-26 19:36:18,31.799,2145.2254000000003,2.18905769309149
146.8682,17.69,532.4,11.58,2023-05-26 20:50:12,11.65237,2023-05-26 20:36:18,31.62,2135.452,2.267523315297541
146.9098,18.37,504.4,11.59,2023-05-26 21:50:06,11.65237,2023-05-26 21:36:18,31.361,2121.3106,2.334074013423958
146.9515,17.95,505.5,11.59,2023-05-26 22:50:09,11.65237,2023-05-26 22:36:18,30.909,2096.6314,2.267152988221302
146.9932,17.14,514.5,11.58,2023-05-26 23:50:12,11.65237,2023-05-26 23:36:18,30.746,2087.7316,2.206795797522727
147.0348,17.1,582.2,11.58,2023-05-27 00:50:06,11.65237,2023-05-27 00:36:18,30.475,2072.9350000000004,1.9835904058958536
147.0765,16.93,571.9,11.57,2023-05-27 01:50:09,11.65237,2023-05-27 01:36:18,30.598,2079.6508,2.022199534093948
147.1182,16.63,565.9,11.57,2023-05-27 02:50:12,11.65237,2023-05-27 02:36:18,31.025,2102.965,2.084137189708485
147.2015,16.46,541.7,11.68,2023-05-27 04:50:09,11.65237,2023-05-27 04:36:18,31.758,2142.9868,2.2389827732520162
147.2432,16.28,566.3,11.64,2023-05-27 05:50:12,11.65237,2023-05-27 05:36:18,31.808,2145.7168,2.1711656529387233
147.2848,16.23,588.5,11.62,2023-05-27 06:50:06,11.65237,2023-05-27 06:36:18,31.913,2151.4498000000003,2.122088259708829
147.3265,16.72,660.6,11.61,2023-05-27 07:50:09,11.65237,2023-05-27 07:36:18,31.967,2154.3982,1.9576981925990984
147.3682,16.65,736.5,11.6,2023-05-27 08:50:12,11.65237,2023-05-27 08:36:18,32.015,2157.019,1.8042614632833343
147.4098,16.77,836.6,11.59,2023-05-27 09:50:06,11.65237,2023-05-27 09:36:18,31.671,2138.2366,1.599951067353442
147.4515,16.65,855.4,11.59,2023-05-27 10:50:09,11.65237,2023-05-27 10:36:18,31.34,2120.164,1.5397413257753112
147.4932,16.56,784.8,11.59,2023-05-27 11:50:12,11.65237,2023-05-27 11:36:18,30.912,2096.7952,1.6083006036124703
147.5348,16.51,806.1,11.58,2023-05-27 12:50:06,11.65237,2023-05-27 12:36:18,30.593,2079.3778,1.5436301512865827
147.5765,16.35,784.3,11.58,2023-05-27 13:50:09,11.65237,2023-05-27 13:36:18,31.11,2107.606,1.6256869734315884
147.6182,16.51,738.9,11.58,2023-05-27 14:50:12,11.65237,2023-05-27 14:36:18,31.535,2130.811,1.749238365236861
147.6598,16.58,661.5,11.57,2023-05-27 15:50:06,11.65237,2023-05-27 15:36:18,31.696,2139.6016,1.9243476836177715
147.7015,17.21,607.5,11.57,2023-05-27 16:50:09,11.65237,2023-05-27 16:36:18,31.523,2130.1558,2.0407998559591007
147.7432,17.31,602.0,11.58,2023-05-27 17:50:12,11.65237,2023-05-27 17:36:18,31.568,2132.6128,2.0612219310398783
147.7848,17.31,599.0,11.58,2023-05-27 18:50:06,11.65237,2023-05-27 18:36:18,31.628,2135.8888,2.0758296245351047
147.8265,17.8,576.5,11.58,2023-05-27 19:50:09,11.65237,2023-05-27 19:36:18,31.689,2139.2194,2.1495138025855476
147.8682,18.68,544.0,11.59,2023-05-27 20:50:12,11.65237,2023-05-27 20:36:18,31.725,2141.1850000000004,2.2597256991276575
147.9098,18.54,561.4,11.59,2023-05-27 21:50:06,11.65237,2023-05-27 21:36:18,31.618,2135.3428,2.1937914486801966
147.9515,19.21,534.2,11.59,2023-05-27 22:50:09,11.65237,2023-05-27 22:36:18,31.257,2115.6322,2.2396374641234105
147.9932,19.09,534.0,11.59,2023-05-27 23:50:12,11.65237,2023-05-27 23:36:18,30.913,2096.8498,2.19625420774657
148.0348,18.09,612.8,11.59,2023-05-28 00:50:06,11.65237,2023-05-28 00:36:18,30.585,2078.941,1.9337250520045304
148.0765,17.83,621.3,11.58,2023-05-28 01:50:09,11.65237,2023-05-28 01:36:18,30.617,2080.6882,1.9137627129327413
148.1182,17.71,594.2,11.58,2023-05-28 02:50:12,11.65237,2023-05-28 02:36:18,30.711,2085.8206,1.9882976603110556
148.1598,17.69,615.7,11.57,2023-05-28 03:50:06,11.65237,2023-05-28 03:36:18,30.997,2101.4362,1.9675042364773607
148.2015,17.43,618.1,11.57,2023-05-28 04:50:09,11.65237,2023-05-28 04:36:18,31.091,2106.5686,1.9688168920964486
148.2432,17.31,596.4,11.56,2023-05-28 05:50:12,11.65237,2023-05-28 05:36:18,31.246,2115.0316000000003,2.0385196322858636
148.2848,17.05,600.5,11.56,2023-05-28 06:50:06,11.65237,2023-05-28 06:36:18,31.597,2134.1962000000003,2.064907824389897
148.3265,17.12,614.4,11.56,2023-05-28 07:50:09,11.65237,2023-05-28 07:36:18,31.689,2139.2194,2.0412788540982025
148.3682,17.31,673.9,11.56,2023-05-28 08:50:12,11.65237,2023-05-28 08:36:18,31.743,2142.1678,1.9115067166220527
148.4098,17.33,733.2,11.56,2023-05-28 09:50:06,11.65237,2023-05-28 09:36:18,31.645,2136.817,1.781096776974661
148.4515,17.45,782.6,11.56,2023-05-28 10:50:09,11.65237,2023-05-28 10:36:18,31.269,2116.2874,1.6567764137625733
148.4932,17.5,839.9,11.56,2023-05-28 11:50:12,11.65237,2023-05-28 11:36:18,30.734,2087.0764,1.5168824796776794
148.5348,17.28,830.1,11.56,2023-05-28 12:50:06,11.65237,2023-05-28 12:36:18,30.191000000000003,2057.4286,1.479384118246675
148.5765,17.17,801.2,11.55,2023-05-28 13:50:09,11.65237,2023-05-28 13:36:18,30.223,2059.1758,1.5243231437951823
148.6182,17.26,740.8,11.55,2023-05-28 14:50:12,11.65237,2023-05-28 14:36:18,30.849,2093.3554000000004,1.686061157435285
148.6598,17.31,714.7,11.55,2023-05-28 15:50:06,11.65237,2023-05-28 15:36:18,31.457,2126.5522,1.7972297376904407
148.7015,17.38,646.0,11.55,2023-05-28 16:50:09,11.65237,2023-05-28 16:36:18,31.565,2132.449,1.9552999910838897
148.7432,18.04,607.2,11.56,2023-05-28 17:50:12,11.65237,2023-05-28 17:36:18,31.434,2125.2964,2.042614262099088
148.7848,17.95,573.7,11.56,2023-05-28 18:50:06,11.65237,2023-05-28 18:36:18,31.53,2130.538,2.1404747473384287
148.8265,17.88,580.9,11.56,2023-05-28 19:50:09,11.65237,2023-05-28 19:36:18,31.588,2133.7048000000004,2.1267442144075908
148.8682,18.3,568.5,11.56,2023-05-28 20:50:12,11.65237,2023-05-28 20:36:18,31.646,2136.8716000000004,2.173636766655514
148.9098,18.85,543.7,11.56,2023-05-28 21:50:06,11.65237,2023-05-28 21:36:18,31.694,2139.4924,2.2593446627071656
148.9515,19.19,532.3,11.56,2023-05-28 22:50:09,11.65237,2023-05-28 22:36:18,31.446,2125.9516000000003,2.268452060491234
148.9932,19.45,482.3,11.57,2023-05-28 23:50:12,11.65237,2023-05-28 23:36:18,31.038,2103.6748,2.3840158971000913
149.0348,19.6,497.2,11.57,2023-05-29 00:50:06,11.65237,2023-05-29 00:36:18,30.615,2080.579,2.281839104240422
149.0765,18.83,533.7,11.57,2023-05-29 01:50:09,11.65237,2023-05-29 01:36:18,30.361,2066.7106000000003,2.1262652871453893
149.1182,18.16,597.1,11.56,2023-05-29 02:50:12,11.65237,2023-05-29 02:36:18,30.327,2064.8542,1.9436918966694299
149.1598,17.95,624.8,11.55,2023-05-29 03:50:06,11.65237,2023-05-29 03:36:18,30.652,2082.5992,1.911066605394307
149.2015,17.88,644.6,11.55,2023-05-29 04:50:09,11.65237,2023-05-29 04:36:18,30.951,2098.9246000000003,1.8977440072579943
149.2432,17.83,628.0,11.55,2023-05-29 05:50:12,11.65237,2023-05-29 05:36:18,31.571,2132.7766,2.004200539711194
149.2848,17.45,615.2,11.54,2023-05-29 06:50:06,11.65237,2023-05-29 06:36:18,31.591,2133.8686,2.032556139442943
149.3265,17.31,624.1,11.54,2023-05-29 07:50:09,11.65237,2023-05-29 07:36:18,31.723,2141.0758,2.02378558846114
149.3682,17.5,638.1,11.54,2023-05-29 08:50:12,11.65237,2023-05-29 08:36:18,31.783,2144.3518000000004,1.999458532965157
149.4098,17.64,722.7,11.54,2023-05-29 09:50:06,11.65237,2023-05-29 09:36:18,31.769,2143.5874,1.817934726364796
149.4515,17.71,802.5,11.54,2023-05-29 10:50:09,11.65237,2023-05-29 10:36:18,31.388,2122.7848000000004,1.6383512851961297
149.4932,17.59,953.1,11.54,2023-05-29 11:50:12,11.65237,2023-05-29 11:36:18,30.929,2097.7234,1.384069272111615
149.5348,17.52,855.9,11.54,2023-05-29 12:50:06,11.65237,2023-05-29 12:36:18,30.443,2071.1878,1.46788076098304
149.5765,17.47,875.4,11.54,2023-05-29 13:50:09,11.65237,2023-05-29 13:36:18,30.265,2061.469,1.4248267338907563
149.6182,17.61,923.2,11.54,2023-05-29 14:50:12,11.65237,2023-05-29 14:36:18,29.843,2038.4278,1.3295901622988326
149.6598,17.64,784.8,11.54,2023-05-29 15:50:06,11.65237,2023-05-29 15:36:18,30.575,2078.395,1.5887833158797031
149.7015,18.14,642.9,11.54,2023-05-29 16:50:09,11.65237,2023-05-29 16:36:18,31.196,2112.3016,1.9318374958713982
149.7432,18.35,598.1,11.54,2023-05-29 17:50:12,11.65237,2023-05-29 17:36:18,31.294,2117.6524,2.0538998235393624
149.7848,18.33,576.6,11.54,2023-05-29 18:50:06,11.65237,2023-05-29 18:36:18,31.061,2104.9306,2.0827670631699604
149.8265,18.16,558.7,11.54,2023-05-29 19:50:09,11.65237,2023-05-29 19:36:18,31.039,2103.7294,2.1266785678806177
149.8682,18.07,566.1,11.54,2023-05-29 20:50:12,11.65237,2023-05-29 20:36:18,31.127,2108.5342,2.115340302523155
149.9098,18.33,560.7,11.54,2023-05-29 21:50:06,11.65237,2023-05-29 21:36:18,31.29,2117.434,2.1534276672232218
149.9515,18.92,490.5,11.54,2023-05-29 22:50:09,11.65237,2023-05-29 22:36:18,31.202,2112.6292000000003,2.368697682285374
149.9932,19.02,506.0,11.55,2023-05-29 23:50:12,11.65237,2023-05-29 23:36:18,30.852,2093.5192,2.2743244871291783
150.0348,18.52,565.2,11.54,2023-05-30 00:50:06,11.65237,2023-05-30 00:36:18,30.353,2066.2738,2.033165420339335
150.0765,18.52,587.2,11.54,2023-05-30 01:50:09,11.65237,2023-05-30 01:36:18,29.826,2037.4996,1.916450427760429
150.1182,18.57,646.1,11.54,2023-05-30 02:50:12,11.65237,2023-05-30 02:36:18,29.791,2035.5886,1.7787928597786486
150.1598,17.99,647.4,11.54,2023-05-30 03:50:06,11.65237,2023-05-30 03:36:18,29.955,2044.543,1.7859282556546956
150.2015,17.97,654.7,11.53,2023-05-30 04:50:09,11.65237,2023-05-30 04:36:18,30.221,2059.0666,1.7983960899268674
150.2432,17.61,661.7,11.53,2023-05-30 05:50:12,11.65237,2023-05-30 05:36:18,30.579,2078.6134,1.8169635665870274
150.2848,17.52,635.6,11.53,2023-05-30 06:50:06,11.65237,2023-05-30 06:36:18,31.211,2113.1206,1.9420659406494516
150.3265,17.17,644.1,11.52,2023-05-30 07:50:09,11.65237,2023-05-30 07:36:18,31.162,2110.4452,1.912669937964975
150.3682,17.05,652.5,11.52,2023-05-30 08:50:12,11.65237,2023-05-30 08:36:18,31.376,2122.1296,1.9155777928403102
150.4098,17.07,655.7,11.52,2023-05-30 09:50:06,11.65237,2023-05-30 09:36:18,31.482,2127.9172,1.9202233085427869
150.4515,17.38,755.4,11.52,2023-05-30 10:50:09,11.65237,2023-05-30 10:36:18,31.392,2123.0032,1.715279922924336
150.4932,17.33,849.1,11.52,2023-05-30 11:50:12,11.65237,2023-05-30 11:36:18,30.975,2100.235,1.5234129675548709
150.5348,17.24,1005.2,11.51,2023-05-30 12:50:06,11.65237,2023-05-30 12:36:18,30.398,2068.7308000000003,1.2773945200534245
150.5765,17.36,999.7,11.52,2023-05-30 13:50:09,11.65237,2023-05-30 13:36:18,29.726,2032.0396,1.2315017388070937
150.6182,17.38,872.8,11.52,2023-05-30 14:50:12,11.65237,2023-05-30 14:36:18,29.299,2008.7254,1.3438895221798879
150.6598,17.31,721.2,11.52,2023-05-30 15:50:06,11.65237,2023-05-30 15:36:18,29.875,2040.175,1.625423847884494
150.7432,17.5,609.9,11.65,2023-05-30 17:50:12,11.65237,2023-05-30 17:36:18,30.625,2081.125,1.9372896310523697
150.7848,17.71,578.4,11.61,2023-05-30 18:50:06,11.65237,2023-05-30 18:36:18,30.615,2080.579,2.0176322431614557
150.8265,17.9,558.2,11.59,2023-05-30 19:50:09,11.65237,2023-05-30 19:36:18,30.629,2081.3434,2.0758252908187442
150.8682,17.57,553.5,11.57,2023-05-30 20:50:12,11.65237,2023-05-30 20:36:18,30.667,2083.4182,2.0887320689357294
150.9098,17.54,553.7,11.56,2023-05-30 21:50:06,11.65237,2023-05-30 21:36:18,30.733,2087.0218,2.0955900637313545
150.9515,17.9,540.9,11.56,2023-05-30 22:50:09,11.65237,2023-05-30 22:36:18,30.846,2093.1916,2.150553435563962
150.9932,18.47,529.1,11.55,2023-05-30 23:50:12,11.65237,2023-05-30 23:36:18,30.875,2094.775,2.1971500933749977
151.0348,18.95,495.0,11.55,2023-05-31 00:50:06,11.65237,2023-05-31 00:36:18,30.347,2065.9462000000003,2.2452147009135794
151.0765,19.09,506.8,11.55,2023-05-31 01:50:09,11.65237,2023-05-31 01:36:18,29.914,2042.3044,2.156038141841243
151.1182,18.97,551.6,11.56,2023-05-31 02:50:12,11.65237,2023-05-31 02:36:18,29.685,2029.801,1.9979971011327176
151.1598,18.71,573.7,11.55,2023-05-31 03:50:06,11.65237,2023-05-31 03:36:18,29.626,2026.5796,1.9300423652621639
151.2015,17.76,654.0,11.54,2023-05-31 04:50:09,11.65237,2023-05-31 04:36:18,29.888,2040.8848,1.7620216900173158
151.2432,17.4,678.9,11.54,2023-05-31 05:50:12,11.65237,2023-05-31 05:36:18,30.303,2063.5438000000004,1.749916920291344
151.2848,17.19,676.1,11.53,2023-05-31 06:50:06,11.65237,2023-05-31 06:36:18,30.736,2087.1856,1.7981789272449697
151.3265,17.14,665.8,11.52,2023-05-31 07:50:09,11.65237,2023-05-31 07:36:18,30.974,2100.1804,1.844323993843118
151.3682,16.98,677.7,11.52,2023-05-31 08:50:12,11.65237,2023-05-31 08:36:18,31.089,2106.4594,1.8294314604041506
151.4098,16.77,691.9,11.52,2023-05-31 09:50:06,11.65237,2023-05-31 09:36:18,31.143,2109.4078,1.8033325104427849
151.4515,17.0,729.3,11.51,2023-05-31 10:50:09,11.65237,2023-05-31 10:36:18,31.194,2112.1924,1.738598280642584
151.4932,17.07,869.8,11.52,2023-05-31 11:50:12,11.65237,2023-05-31 11:36:18,31.085,2106.241,1.500688716703223
151.5348,17.1,931.4,11.52,2023-05-31 12:50:06,11.65237,2023-05-31 12:36:18,30.184,2057.0464,1.3426174278711747
151.5765,17.21,1035.8,11.52,2023-05-31 13:50:09,11.65237,2023-05-31 13:36:18,29.759,2033.8414,1.1957123314578801
151.6182,17.4,1082.9,11.52,2023-05-31 14:50:12,11.65237,2023-05-31 14:36:18,29.28,2007.688,1.117597316809559
151.6598,17.38,931.9,11.52,2023-05-31 15:50:06,11.65237,2023-05-31 15:36:18,29.114,1998.6244,1.2571692506345633
151.7015,17.36,775.2,11.52,2023-05-31 16:50:09,11.65237,2023-05-31 16:36:18,29.416,2015.1136,1.4919543068433385
151.7432,17.88,728.9,11.52,2023-05-31 17:50:12,11.65237,2023-05-31 17:36:18,30.184,2057.0464,1.649026586744116
151.7848,18.33,631.9,11.52,2023-05-31 18:50:06,11.65237,2023-05-31 18:36:18,30.545,2076.757,1.8880455524575268
151.8265,18.54,602.2,11.53,2023-05-31 19:50:09,11.65237,2023-05-31 19:36:18,30.589,2079.1594,1.9659023993506408
151.8682,18.54,584.1,11.53,2023-05-31 20:50:12,11.65237,2023-05-31 20:36:18,30.604,2079.9784,2.013041105332587
151.9098,18.33,588.9,11.53,2023-05-31 21:50:06,11.65237,2023-05-31 21:36:18,30.711,2085.8206,2.0101388819152914
151.9515,18.37,604.9,11.53,2023-05-31 22:50:09,11.65237,2023-05-31 22:36:18,30.796,2090.4616,1.9803289491669194
151.9932,18.95,582.3,11.52,2023-05-31 23:50:12,11.65237,2023-05-31 23:36:18,30.756,2088.2776000000003,2.0409893123151295
152.0348,19.41,585.7,11.53,2023-06-01 00:50:06,11.65237,2023-06-01 00:36:18,30.398,2068.7308000000003,1.9975398506731166
152.0765,19.82,595.6,11.54,2023-06-01 01:50:09,11.65237,2023-06-01 01:36:18,30.057,2050.1122,1.9399205703522977
152.1182,19.84,680.5,11.54,2023-06-01 02:50:12,11.65237,2023-06-01 02:36:18,29.818,2037.0628,1.7279642286413994
152.1598,19.67,739.6,11.54,2023-06-01 03:50:06,11.65237,2023-06-01 03:36:18,29.822,2037.2812,1.6169706085226203
152.2015,18.78,744.9,11.54,2023-06-01 04:50:09,11.65237,2023-06-01 04:36:18,29.779,2034.9334,1.5925382338760237
152.2432,18.52,877.2,11.53,2023-06-01 05:50:12,11.65237,2023-06-01 05:36:18,30.07,2050.822,1.4172970921532637
152.2848,18.26,807.3,11.52,2023-06-01 06:50:06,11.65237,2023-06-01 06:36:18,30.248,2060.5408,1.5299697123082159
